ID,Is_Lead
FWTIWZF3,0.05629127845168114
JYMHVPMY,0.04583755508065224
AHUDO2T6,0.831213116645813
ACDHABS3,0.23372548818588257
5NTYJJDV,0.08068758249282837
2M4VPY4V,0.09332311153411865
KAHP9XLF,0.07232601195573807
YRLEWZFQ,0.10970330238342285
JZWVLXHJ,0.19723254442214966
JZZSXUKT,0.29222527146339417
93RURE2J,0.8242093920707703
4RNB6FDV,0.24498912692070007
27E7HMMG,0.09915703535079956
2QEFQQWN,0.05232900753617287
DDTCD2XI,0.0693277046084404
VGVEYSEG,0.7881751656532288
WCXVE7RK,0.05936067923903465
RTN4R3UE,0.04654502123594284
K2PVS4RB,0.049116265028715134
Q36J686Z,0.09910067170858383
NWKHMEOF,0.16162128746509552
PVJYQQGT,0.2938988506793976
GPUMRNWC,0.05502195656299591
LXHCDSVH,0.1783040314912796
BNIUPSVK,0.08560457825660706
FW3QI3WW,0.07136984914541245
IEEUGXMY,0.8114936351776123
FVVXDLBO,0.05398259311914444
UC2JJB6Y,0.07063091546297073
3WPAHP52,0.5072974562644958
HDTCJJOE,0.519138514995575
UCSB9GKK,0.06686711311340332
HANBFYTH,0.11838775873184204
FLUU2HNV,0.05702979117631912
64PIYWDJ,0.24950507283210754
9AHNH8ZX,0.8206356167793274
KLHUI2SE,0.08301367610692978
YRHYUJFW,0.8485448360443115
G5RWWH7F,0.17810681462287903
SCBT9BAX,0.025532087311148643
UGZGLVNB,0.2757475972175598
2RRNUFBV,0.8538357019424438
B6O59TEY,0.43028998374938965
CYHRRYH6,0.057998038828372955
GGYZVHWU,0.06770934164524078
K6AM97RN,0.06752429157495499
ATM5JQYM,0.06305480003356934
7GYZSGWA,0.049456339329481125
DFWUDQCR,0.21533258259296417
E2Z98CR3,0.8260941505432129
GD9KTSLY,0.052541859447956085
2AMRA4OD,0.10789816826581955
CFHZ3ZE6,0.46487438678741455
BOMLVM5K,0.05502195656299591
OBBEGBSY,0.4421344995498657
FJEHOK8W,0.03685661777853966
3GMAEVPJ,0.10069573670625687
WAVDLUTH,0.05060413479804993
6EN8GZX6,0.11159217357635498
VXGA3GKB,0.1529487520456314
U4MZ3U8C,0.4412798285484314
GU4RDP8S,0.8495245575904846
N3TPNHCD,0.10580821335315704
JRRHWQC8,0.5715045928955078
NZ5GBHZK,0.04566776379942894
LCUC2LAJ,0.8266151547431946
DJDSU9D2,0.9011501669883728
647K6DBR,0.06848271936178207
7NFXVESK,0.07008896768093109
EWUWF25N,0.05362516641616821
7QKYPLA8,0.05560418963432312
XQVXWBNO,0.05402407795190811
CNWH4MVA,0.06640274822711945
AFJUJFQD,0.07057812809944153
QKMFDX9H,0.1529487520456314
YYMB5QBY,0.05716786906123161
IRY3SEX7,0.2679794132709503
CUAUZJH8,0.17382124066352844
JYFUYQF5,0.3532463610172272
I4NYEDFE,0.4318060576915741
M3RSPRGQ,0.16693803668022156
JIL3KWQN,0.11768549680709839
X4B5ZBWU,0.20525123178958893
AHYTHHSE,0.05440015345811844
E7EHQEQK,0.31580427289009094
FAMHAVN3,0.8402958512306213
CCGKCTR6,0.06487882137298584
6DTSELRV,0.05984947830438614
LU8X3G6O,0.2132665067911148
NPFDAUJY,0.05359009653329849
DR9PXCFU,0.028501203283667564
SHVZMWBV,0.05477884039282799
8TGXGZHX,0.175027534365654
IKRSHJFW,0.1776668280363083
TYKRZDCP,0.4899856448173523
9IDA3L7P,0.09314527362585068
ASOWCMDB,0.06080108508467674
KZ5J2JGC,0.8140483498573303
D5UCFKTV,0.05203522741794586
2N8FFP7W,0.05163506045937538
SA36MTFS,0.031872138381004333
8UDMURUH,0.11408676207065582
7VSQV6QN,0.15180228650569916
IFUG9NC5,0.05203522741794586
EQXDLQRG,0.2267759144306183
JAR8YY9J,0.08512493968009949
BS4TAF6M,0.05402407795190811
WQJ9SPT9,0.7559064030647278
7QHT4ON2,0.05694849416613579
FNGPQN7B,0.15163539350032806
DDOMDZRU,0.5425409078598022
QYR9HXHP,0.1988789290189743
S4NGXFXY,0.023046184331178665
NOJ2KSCC,0.8447616100311279
ZD2JRUNB,0.4745917320251465
GZIPTSNN,0.06618838012218475
LCFYUVE9,0.8541706800460815
PPANVU9W,0.054828301072120667
DRPV9STB,0.07063091546297073
AFSPF3WZ,0.9786393642425537
GPXEUNND,0.8422489762306213
NSADMDSM,0.05984947830438614
CKWJU8RQ,0.5234318971633911
F7MNZSSU,0.049488842487335205
BDGVMPZY,0.5234318971633911
IA3MSRTR,0.06775297969579697
JD3WTPMG,0.2717665731906891
QT6DF6EW,0.835416853427887
NVDEMCZ2,0.05975966900587082
9B6UTJVT,0.06364642083644867
U6QYES9J,0.025494476780295372
DZQPDSPS,0.1641562283039093
CRGXVSBF,0.811308741569519
XIHJYS2V,0.5293766260147095
7X2MC5GZ,0.8391939401626587
ZBDVXTM5,0.05486413091421127
UUBQPBR5,0.07250591367483139
CUMZFBTD,0.09314527362585068
E7QXYSQN,0.02226385846734047
6UQAJP48,0.06614253669977188
QHWB768Y,0.05412417650222778
R6RXMXOJ,0.22383110225200653
WXQGZG5K,0.03759195655584335
GCUFKLHG,0.0564814954996109
SJX4372M,0.05375721678137779
VGEAMUZZ,0.09843133389949799
ZWDXVKDF,0.8113284707069397
WGMRCYLR,0.0534537211060524
SI43K5CY,0.10524354130029678
DSNBS2RS,0.15159976482391357
XIMZCKSR,0.3763313591480255
VEW9FXHT,0.02159714698791504
JZJHDDDJ,0.35026562213897705
4TYUR5HA,0.4144451916217804
UHCDFDRX,0.2996419668197632
E5QMOFUM,0.10580821335315704
PSNVWDZH,0.05668855831027031
5IQSWONG,0.07763101160526276
CEAZEPY4,0.9977952241897583
2TNRJXRX,0.03047819621860981
BFROCARA,0.051655225455760956
GRTJMRKM,0.02210010588169098
6EDAM4EU,0.08703222870826721
NRDB58KL,0.05734354257583618
TCPJCWZR,0.03866313770413399
KG8LD2BE,0.037022389471530914
FHZ3XFDV,0.1408088505268097
NZKCSDZ4,0.20880186557769775
6DG6KJG4,0.050207220017910004
BVPKDUNU,0.3157181441783905
APR4PQ6X,0.0696742832660675
HPWS8YFG,0.11226265877485275
VRPBGTPU,0.06297532469034195
XBCSX7G7,0.05769971385598183
KEH3G8UA,0.1521386206150055
WXNAVFLT,0.049456339329481125
8J8NJ7M6,0.11479828506708145
D4UW7Y85,0.05898938700556755
SZRESXN7,0.05203313007950783
UUQSXK5T,0.05702979117631912
GPMUKOVY,0.4379824697971344
6FYOKAZ5,0.17665015161037445
ENUB4N9S,0.17700491845607758
KERBCSGE,0.997945249080658
7HTA4C6J,0.8140483498573303
4BTVMT6W,0.051801227033138275
MR3J9USD,0.22367630898952484
7S83FNQW,0.5580539107322693
MSOKLC7S,0.027390364557504654
GFMNATHU,0.048948612064123154
NG4ABA6H,0.9305875897407532
3GFHRAQY,0.26888561248779297
BCSGZZPE,0.14321976900100708
PQ9MCGZC,0.09164535254240036
K7N596CG,0.060007549822330475
8RUL6JEE,0.05967966467142105
CVOFJRMP,0.06051623821258545
B4FQX4HG,0.07133776694536209
W7HAQKDV,0.06084880232810974
8C5PKJ7G,0.05694849416613579
E4GQJZSQ,0.05040137842297554
UENREGNV,0.8345456123352051
CC4LYHEW,0.7974824905395508
GDKGLTBT,0.06389850378036499
G3ER8CGX,0.0566001832485199
ZG4KT59X,0.027390364557504654
LW93KJMZ,0.41711854934692383
9AR5FBSQ,0.3505582809448242
FHLWDMRV,0.10410091280937195
EON5DCWD,0.9960446357727051
J8UXTMYV,0.2274482250213623
IXBW5HZH,0.05232900753617287
LDHQB458,0.07338542491197586
GNHTIKF3,0.05702979117631912
8NO22KTE,0.028501203283667564
SGJFSSJK,0.16304565966129303
TD8D3NDD,0.05493603274226189
8RQ27JGU,0.8254714608192444
A8GKBMBO,0.7879776358604431
ODVMNUDE,0.519138514995575
EA5CRL7L,0.05562970042228699
6UI7RPCH,0.2640046179294586
7BJYM94L,0.049456339329481125
X3PZJF7F,0.4383140206336975
YCSSMPV7,0.4505240321159363
4EV9VXL8,0.4207262396812439
IPNJFQTY,0.17822742462158203
XPWNJRJC,0.03767562285065651
3WHNSBRB,0.1783040314912796
U245YKM8,0.049773167818784714
68EFFKBB,0.904617428779602
NEUII7AB,0.9970957040786743
F7CSLYWT,0.05702979117631912
5EOMOZHG,0.1822012960910797
6CYUTUFN,0.32392647862434387
K7YUC8LF,0.271925687789917
LSMCXMXA,0.056708924472332
AALPBPBP,0.05934508889913559
ZPX6VOH2,0.07631348073482513
CDBFWQGM,0.12166780978441238
JUQ76NJV,0.8062005639076233
QHE7UULR,0.0559743195772171
JRMNMZJA,0.05651623010635376
GZ4EZZFX,0.17209303379058838
9L9JFIAR,0.5320466756820679
GTOE4RN4,0.19449231028556824
CUYE7ST4,0.271925687789917
FFM6DHEA,0.848750114440918
5XUK7XLZ,0.43515607714653015
4HTGJEEZ,0.05203522741794586
RWYBAMRG,0.17112818360328674
RQZGBGGN,0.8208066821098328
ITVSUTU9,0.22006845474243164
6UMDX7NQ,0.4273715615272522
4IVKAFYY,0.49922290444374084
ZKYOSQEU,0.5157180428504944
9JYXIDL4,0.9752052426338196
XNURWQBT,0.05393190309405327
HVNIJFQC,0.049456339329481125
CGGVBJKZ,0.9970991611480713
JO9DV3NY,0.7925018072128296
EYENUQR9,0.3734544813632965
FPU4ZI8H,0.0776827335357666
2MALVTY4,0.08433737605810165
QN4REV7D,0.05502457171678543
27F5ZEQA,0.08306294679641724
MKJUE4K2,0.07738431543111801
4ECWF4DN,0.05060413479804993
KWBJAQMY,0.0497424341738224
3YAW8OEY,0.11340487748384476
ZHHFH7H9,0.8214696049690247
BO2822VM,0.14898571372032166
NQZUPVUA,0.046413712203502655
MUT2PZ7T,0.3747587203979492
2MFKPCPS,0.8364081382751465
4RLVOVMJ,0.5740553140640259
JISGN7XF,0.058777108788490295
NNOFHDAC,0.05060413479804993
ODE23CPW,0.026574309915304184
ZNTYNFME,0.26888561248779297
NQM48VKU,0.10630443692207336
DGVBCYY7,0.0534537211060524
9F38NUKC,0.17854253947734833
3Z7KCIZS,0.0362406000494957
ERAX3STD,0.0568389892578125
N9TCDYYG,0.049773167818784714
R4UMWUZK,0.07122395187616348
CPERTJBJ,0.10956988483667374
4XK5BMA9,0.058025844395160675
2PKDM5B2,0.06463662534952164
SW5GTHZN,0.3878675103187561
ATJAEQCJ,0.10228867828845978
NHNXBSFY,0.1779012233018875
NRGYTYZJ,0.058025844395160675
UZNABWAT,0.054828301072120667
CVP3VZN5,0.07601045072078705
JEAYZXKC,0.05658547952771187
87LFEVTZ,0.28371676802635193
N7ZEJ2CQ,0.05629127845168114
AQT3ADAP,0.055533330887556076
WC8ROKF8,0.05359009653329849
D9HWEXEV,0.07135884463787079
MMHWGZCN,0.05502457171678543
YKCAQFHU,0.244146466255188
NDPFBA9X,0.3591434955596924
3T6C7AEA,0.22775889933109283
GZWB38J9,0.04402932524681091
OFTXYNYQ,0.0535062775015831
QYZQIXBJ,0.411896675825119
N7PJT5HO,0.06830330938100815
JP2PNX9X,0.19060347974300385
N3FUZDIH,0.05359009653329849
UXKAVBLS,0.025343794375658035
G24JWDKS,0.04822446033358574
HQOKKQVX,0.2667240500450134
HTXFVZZG,0.05525621026754379
3TJKVA4J,0.04801531881093979
CRGS7FPX,0.039646826684474945
BTRJTMR3,0.12458665668964386
ERLPQML7,0.027550028637051582
9FDFXYAW,0.42831116914749146
MEEKFDZZ,0.052197761833667755
ZGY8ETLW,0.21603171527385712
AXVUJHT9,0.0563349574804306
35ILRW7D,0.4855899512767792
DR2U5JQX,0.061834800988435745
WHZ7CEY6,0.22327172756195068
UCPMS2KF,0.054828301072120667
HB6MJHDN,0.2820345461368561
7NWFPJ2X,0.1481684148311615
4QXD6K4K,0.19582118093967438
D6H3RTAZ,0.11274266242980957
L67WSXUY,0.0723101943731308
IXHVY78L,0.06637605279684067
H6KE88O6,0.35200178623199463
EAPKN7G8,0.997747004032135
GQXJSFJE,0.17807507514953613
BVHSRABV,0.05934508889913559
DUY76GFX,0.1322430819272995
O7H9KPSD,0.3550320267677307
6EDBA5AN,0.07122395187616348
V24CAXFM,0.07159195840358734
SERPSAWP,0.02195535972714424
H47QYY5K,0.06779813021421432
5TYQNFPE,0.36938929557800293
HGDB7KMR,0.4285593032836914
DWH8Q2S3,0.20021487772464752
USNBQZAK,0.05287735164165497
I89VR4AB,0.07129134237766266
ATZVVXWJ,0.4270009696483612
HOKP6ZTS,0.07210462540388107
ZDKT2SSW,0.05843682959675789
DK5HJYQE,0.035772956907749176
ABKW7FGW,0.0924709290266037
BCSW3W7T,0.05060413479804993
6T4VNEWD,0.5575434565544128
XBALBNYB,0.28371676802635193
NWMJR3W5,0.05642898380756378
Q5BJ4ULE,0.054828301072120667
DOFSPEWD,0.8345487713813782
ANX8FUBJ,0.052541859447956085
KPR67SVO,0.027390364557504654
44EV7IJE,0.0559743195772171
VZEK4IOK,0.4254552721977234
CZMKWRQN,0.05633844435214996
VGQUQLXT,0.21634384989738464
MS6GASNJ,0.0325474888086319
4ENG9TKV,0.7984390258789062
UHRRWLGR,0.05770474299788475
APFSHZYP,0.056791458278894424
M7MURWXC,0.47606003284454346
3EOATQBT,0.051354534924030304
MDZG7EZX,0.05412417650222778
QZ6LSSTB,0.07190302014350891
Y7EEZYYS,0.9194040894508362
RYKLU6HL,0.051960598677396774
CWQ8OAQ8,0.057742081582546234
WSFUNE28,0.8242093920707703
9PFQKPRB,0.0559743195772171
MCLXWKBC,0.04801531881093979
NWDXDZEN,0.2757475972175598
EBLDBRDR,0.14921146631240845
CJRW5JYT,0.2983276844024658
CMMKRNUZ,0.1956443190574646
EATPTPY3,0.049456339329481125
J5AGUF6Q,0.07195022702217102
8WYO2BBG,0.3278040289878845
9EPXIMZB,0.061538223177194595
UZERUG9W,0.09340224415063858
QEQ79QUC,0.06898438185453415
ZNHVE7QZ,0.1425236314535141
PU3J43GY,0.832358717918396
HWDBXAUK,0.0559743195772171
W74BHIAD,0.066838838160038
MGLDAPOA,0.05323952063918114
BYFCPDX5,0.11012659966945648
S2QDUDEJ,0.9815775752067566
HBYRWBWL,0.027611983940005302
8CIAWHWZ,0.811884343624115
ZFYFFXT5,0.08240702003240585
UGIADHRB,0.12740671634674072
JDDGRBSU,0.2475244700908661
NBS2LTYW,0.2717665731906891
DBKM3FRW,0.08482512831687927
GLBHRXKB,0.050317492336034775
9WDPTNCN,0.02635614387691021
NVVVFQ9U,0.8422489762306213
6AT635HW,0.11340487748384476
HPHDI6NN,0.05702979117631912
CPNAGJ95,0.0559743195772171
FY6AFNCK,0.9803071618080139
KWQAVZOE,0.8428673148155212
HGBDE3LM,0.43703487515449524
SYKEB6EV,0.05934508889913559
9BROJWWS,0.4001898467540741
CG8DGVAV,0.21732181310653687
H7MT8CNK,0.07210462540388107
GJVVWNKN,0.8033201694488525
FXWTMJDG,0.10410091280937195
OSNGFACM,0.066838838160038
PBFT55CF,0.9680909514427185
4P8GFHSL,0.04556134343147278
9ZZ4F4XF,0.434133917093277
CN4YERMU,0.800947368144989
8TUDLTWK,0.1735905557870865
USFZPY7Z,0.027773063629865646
VBJXREA8,0.03685661777853966
9LBNXHQ2,0.21982988715171814
PY6HCDWF,0.051015760749578476
9VJMJR6X,0.07190302014350891
4GAEJIQO,0.0580633245408535
F34SD6YQ,0.0695897713303566
HZ3BZVH6,0.16099905967712402
9WVBAWEY,0.2097521722316742
BPNYRSEH,0.04801531881093979
7OGHEHO3,0.22267359495162964
LRJZMHFT,0.05060413479804993
PCHQW72T,0.43366745114326477
BFJQGRFT,0.38300207257270813
UVJ6UYBF,0.10278898477554321
LRVO7MCH,0.20454204082489014
EAOF4EYO,0.8156862854957581
5HPCBEQQ,0.8657456636428833
8FJBKABE,0.055961959064006805
27J5UDAU,0.04561590030789375
4MAT9RSM,0.844847559928894
SBDGZSY9,0.8520664572715759
HPYN9M2Z,0.05508808419108391
G7D2BESM,0.7604191303253174
TWN7YQPN,0.05603186786174774
BJRGMNFZ,0.14588886499404907
9HFPJV3S,0.05716786906123161
6WKJAUAG,0.055569469928741455
BZUANVCU,0.20194274187088013
NYWLDSFZ,0.847099781036377
LTW8JGAZ,0.05603186786174774
IMDQJUTW,0.06334316730499268
AVHZRCH8,0.22655102610588074
LTSDWAVT,0.0559743195772171
9WVKLADB,0.5018592476844788
GXDSQJS2,0.04556134343147278
4IHXKUNA,0.35639822483062744
BTYDUQPC,0.05502195656299591
BKCNFM72,0.11631891876459122
UMVSSZ9N,0.07327646762132645
N2STVKOI,0.05502195656299591
ZZJQB3EY,0.43008437752723694
FZJK9GH7,0.07057812809944153
NTIWWNVB,0.0516909696161747
NBCRWUBE,0.17854253947734833
UBPYOBYG,0.07668966054916382
K8RKMGVW,0.5557265877723694
HFTH3NC2,0.03367810323834419
759LCPDE,0.21729160845279694
DYKME2AY,0.8149628043174744
VZHURNZD,0.02226385846734047
EAJJBYHU,0.3309444189071655
T97TKZNT,0.4270009696483612
IXOEQ2YD,0.5310982465744019
BWKXTBCF,0.06406690925359726
DNKPRVB3,0.26002299785614014
JQCF2PXG,0.0559743195772171
GIABLCP4,0.055316247045993805
FDIC7S35,0.5206442475318909
5RTNFJEV,0.027773063629865646
OBZ4CU77,0.0598299577832222
XMVX6WEB,0.18227346241474152
MHARJGPA,0.04758760333061218
2QI5GPDU,0.5149634480476379
AE2NBAJ3,0.02491491287946701
MDLANJZG,0.028576742857694626
7TAP99MA,0.19527387619018555
A6AMKR2Z,0.24867819249629974
DX69CFXV,0.07870302349328995
HKCKEKV4,0.2566234767436981
CBNWXPJJ,0.2757475972175598
Z3SJXFCA,0.10196850448846817
RHTCABWR,0.9174541234970093
ILGMVREG,0.2304440587759018
BZK32SSP,0.05629127845168114
25RR4UGE,0.06093228980898857
9ZQFVNWY,0.11285337805747986
FFSTFCAA,0.08757791668176651
MBEDAX9Z,0.07567891478538513
IYERPTUY,0.1079581007361412
SBNMNBJE,0.026945922523736954
CPWDDHBP,0.43490925431251526
EN5EXSVB,0.05769971385598183
EFT7687S,0.06450024992227554
DUPIVFIW,0.05502195656299591
HTVBHNFH,0.054828301072120667
GFTV6AXH,0.05629127845168114
NTNK2ZYN,0.0648520439863205
NZ2MDLPM,0.1549491584300995
UU4ECFQ5,0.8455497026443481
FFWGNGVJ,0.05256084352731705
JDQIBLRI,0.05502457171678543
ZAWUVVWA,0.055744800716638565
FC24V4XD,0.17864392697811127
EKTZZYA2,0.07242555916309357
RVRMHDD8,0.049131400883197784
3RASGR5Y,0.2585691213607788
QRBESHHG,0.053427886217832565
MXYLFHSV,0.06810031086206436
TY85POPR,0.11823461949825287
BHXO9INE,0.049456339329481125
S2RKLYZH,0.4149436950683594
98GUQS9R,0.4001898467540741
6VD8FK4Y,0.051801227033138275
FMUHBZHQ,0.054828301072120667
IHQY3US8,0.8148797154426575
VDSNW6DR,0.08232836425304413
JF8E8TCY,0.1704740822315216
EKVBDN5B,0.20860497653484344
LJOYHFHT,0.050314079970121384
8WBDXKKG,0.43461930751800537
LNAASJ6O,0.05761473625898361
HGTW39J8,0.06686711311340332
AMYH3YSJ,0.11408676207065582
QZRPEWE6,0.0559743195772171
9RBSJHBJ,0.2786230444908142
EFZ3ADG9,0.05359009653329849
CMQX6K9J,0.22076985239982605
DBVXEJCR,0.05375721678137779
PLYKWBFR,0.06693094223737717
7QNURUDE,0.05825680494308472
M8TD2YPV,0.28371676802635193
JVJZVKUJ,0.833454430103302
XVUVCSM8,0.4694460332393646
C9CMNJEH,0.21729160845279694
IQLV6HTY,0.10410091280937195
ELG7YZUM,0.050568193197250366
PU9KWVOH,0.5048860311508179
HAYJGRRV,0.054828301072120667
KBKUHSLA,0.09320367127656937
USL6KBDY,0.05026303976774216
ZGLCSKTI,0.06750103831291199
9JQWNRGA,0.11693526059389114
EBVUVT88,0.05103883892297745
9ZU5GNSK,0.21437974274158478
EC7NIRSV,0.05668855831027031
JJ23TDTX,0.08273003250360489
IZWY5RYD,0.10580821335315704
TSYCNH93,0.05205891653895378
QSY6Q77W,0.22078268229961395
TOBSGQ3J,0.2429843544960022
FKGE6YRE,0.45885664224624634
MGAYPPJE,0.052541859447956085
IJRFUH6V,0.17679353058338165
KX9Y3LCV,0.055569469928741455
2ZDDJYHE,0.8387486338615417
NBMLMYQE,0.054875850677490234
E8XWCECR,0.20005731284618378
5FP4HKBU,0.11693526059389114
FUKFFD3F,0.27417704463005066
8BDSMQUY,0.04822446033358574
39T7KUFC,0.05842255800962448
HZSPWI2U,0.46886542439460754
LEJJKOWC,0.054519105702638626
DR5F2HVS,0.8250147700309753
BJA5TRWJ,0.29867687821388245
NCVH9WFE,0.08422394096851349
ME3XYUC5,0.7913823127746582
VLCHSDHG,0.06512811779975891
59CV3HQQ,0.18867091834545135
JTAEBBQM,0.05094078555703163
OBHDYLE2,0.2223692089319229
EUEGA65T,0.050317492336034775
MO9XWHWE,0.12427160888910294
K3JSVGHE,0.05232900753617287
JFHAQZQM,0.06391574442386627
22IQJE4I,0.82901531457901
F57YH86H,0.06093874201178551
BPNYWIPI,0.05502457171678543
FJB78783,0.09788434952497482
DIVE6ZUL,0.0744234099984169
YACVPC9M,0.24698306620121002
A3FM9UVE,0.05375721678137779
9NE6ZC2Q,0.09448835253715515
4NHTDBJN,0.09434491395950317
3FH863BT,0.025681352242827415
3UBBVIGN,0.3356586992740631
NNP9TLV2,0.367804616689682
SA7VUUTE,0.047048214823007584
ROG7ONJG,0.43024301528930664
ICEBXJHF,0.10580821335315704
HFTYHFAZ,0.07089626789093018
EC5IQBEK,0.054214876145124435
VQPXGNJV,0.04783647134900093
BNE8WOYV,0.8258047699928284
MKEXSYJN,0.05929674953222275
B2MY2KQE,0.10998358577489853
GZVND3WE,0.4187980592250824
JZ8ASRBZ,0.9536237716674805
UMQWVVHH,0.8326635956764221
MDGISGP7,0.044862765818834305
JMVHKVGP,0.038049593567848206
G5GPWASE,0.519138514995575
A9H3PMBD,0.05537236109375954
DKEMLQCU,0.8258047699928284
VVPNRFRF,0.9323663115501404
AVIBMJNL,0.2177974432706833
3FNEIWTQ,0.051015760749578476
WMQIVFIH,0.08459873497486115
GUSEEXX5,0.3296110928058624
HZBZ7QMH,0.05060413479804993
KMTZWEXS,0.027773063629865646
62AXBXBL,0.10524354130029678
FW6GESXM,0.035979676991701126
A67RATVB,0.049702975898981094
HUWJHKEG,0.054828301072120667
KCHF33KH,0.08741095662117004
CJUKTB4B,0.07057812809944153
FA8NWHGK,0.07250591367483139
6UZE4NSH,0.8659387230873108
4UUZBMXW,0.25062695145606995
QMRXRYDB,0.04020214080810547
M3A5BVAC,0.5772299766540527
II63YKTB,0.06781161576509476
4OYB27TY,0.21762774884700775
IEN9X6H8,0.10871146619319916
U9VVATUM,0.21464820206165314
SFOYCMRR,0.47147703170776367
O7WYJHA5,0.2757475972175598
STEKRYHT,0.025532087311148643
QSX9J6OF,0.33816787600517273
EVT46GYN,0.040551330894231796
IQHUPR8Z,0.061545975506305695
98WUTF8M,0.02635614387691021
5JUSHPUM,0.05629127845168114
9FMK8FZU,0.054519105702638626
WPWW4JUN,0.532966673374176
8QUXAAHS,0.11479828506708145
EU8RGIP7,0.06904412060976028
BFT7ZJQO,0.05629127845168114
4EQAO8W3,0.9175679683685303
F3RWQSVQ,0.2497624009847641
FUA3S84W,0.06089560315012932
G9WITTNH,0.05934508889913559
TE4CM6N8,0.9802834391593933
L93TY7Q6,0.028720643371343613
MK46HOFS,0.26733559370040894
NSUSAJ7C,0.03479939326643944
ZQXJP6PH,0.16211584210395813
YX6PNVKN,0.05593438073992729
7V7IJDSU,0.3261582553386688
BSDHE7F2,0.28250259160995483
DV5EXZEZ,0.7625060081481934
VDKS85PW,0.43647611141204834
4W48SFHV,0.40113112330436707
ANGVCUXZ,0.05633844435214996
IOST7D8C,0.5019804239273071
HAQAECZX,0.03479939326643944
GAB49KQU,0.7867080569267273
GEBCXWCU,0.07506654411554337
JPT2DAGQ,0.5170230865478516
RXYEGKFP,0.5599008202552795
4R6HCRNW,0.051015760749578476
MWRTSE9B,0.06358075886964798
JAC7FJCA,0.46765831112861633
5DCT43QX,0.02655951678752899
GFZMAKDD,0.056119415909051895
8WVWSZNF,0.06084880232810974
